Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
20650,20-Mar-2025,2.0,0.0,0.0,0,0.0,1925.35,0.0,0.0,4950,4950,750,1618.9,750,1894.0,22397.2,2025-03-14,09-17-26
20650,27-Mar-2025,57.0,0.0,0.0,0,0.0,1894.8,0.0,0.0,6000,6000,750,1589.35,750,1901.5,22397.2,2025-03-14,09-17-26
20650,24-Apr-2025,13.0,0.0,0.0,0,0.0,2127.2,0.1999999999998181,0.00940291490361157,4200,3450,525,1620.15,1725,2039.7,22397.2,2025-03-14,09-17-26
20650,29-May-2025,10.0,0.0,0.0,0,0.0,2267.65,-0.40000000000009095,-0.017636295496135046,0,1725,0,0.0,1725,2356.15,22397.2,2025-03-14,09-17-26
20700,13-Mar-2025,10.0,0.0,0.0,0,0.0,1849.3,0.0,0.0,4575,4575,1125,1621.75,1125,1796.55,22397.2,2025-03-14,09-17-26
20700,20-Mar-2025,4.0,0.0,0.0,0,0.0,1904.15,0.0,0.0,4950,4950,750,1577.0,750,1841.8,22397.2,2025-03-14,09-17-26
20700,27-Mar-2025,4.0,0.0,0.0,0,0.0,1902.85,0.2999999999999545,0.015768310951089565,6225,5250,750,1575.05,3450,1851.2,22397.2,2025-03-14,09-17-26
20700,24-Apr-2025,12.0,0.0,0.0,0,0.0,2079.1,-0.5500000000001819,-0.026446757867919213,4125,5250,225,1604.2,1725,1994.0,22397.2,2025-03-14,09-17-26
20700,29-May-2025,1.0,0.0,0.0,0,0.0,2065.5,0.0,0.0,0,1725,0,0.0,1725,2301.95,22397.2,2025-03-14,09-17-26
20750,13-Mar-2025,13.0,0.0,0.0,0,0.0,1788.05,-0.4500000000000455,-0.025160749231201873,4575,4575,1125,1576.45,1125,1746.35,22397.2,2025-03-14,09-17-26
20750,20-Mar-2025,8.0,0.0,0.0,0,0.0,1821.05,0.0,0.0,3300,4950,750,1531.1,750,1703.9,22397.2,2025-03-14,09-17-26
20750,27-Mar-2025,10.0,0.0,0.0,0,0.0,1764.15,0.0,0.0,6000,6000,750,1504.45,750,1761.75,22397.2,2025-03-14,09-17-26
20750,24-Apr-2025,17.0,0.0,0.0,0,0.0,2032.1,-0.5500000000001819,-0.027058273682148026,4275,3450,225,1542.35,1725,1941.2,22397.2,2025-03-14,09-17-26
20750,29-May-2025,1.0,0.0,0.0,0,0.0,2020.85,0.0,0.0,0,1725,0,0.0,1725,2247.35,22397.2,2025-03-14,09-17-26
